date,temp_mean,city
2023-02-03,13.3,Cairo
2023-02-04,13.8,Cairo
2023-02-05,13.9,Cairo
2023-02-06,13.2,Cairo
2023-02-07,11.7,Cairo
2023-02-08,11.2,Cairo
2023-02-09,11.1,Cairo
2023-02-10,11.8,Cairo
2023-02-11,11.8,Cairo
2023-02-12,11.7,Cairo
2023-02-13,12.3,Cairo
2023-02-14,11.4,Cairo
2023-02-15,11.7,Cairo
2023-02-16,12.5,Cairo
2023-02-17,13.1,Cairo
2023-02-18,13.5,Cairo
2023-02-19,14.1,Cairo
2023-02-20,14.3,Cairo
2023-02-21,15.2,Cairo
2023-02-22,14.4,Cairo
2023-02-23,15.3,Cairo
2023-02-24,15.5,Cairo
2023-02-25,16.0,Cairo
2023-02-26,16.6,Cairo
2023-02-27,18.5,Cairo
2023-02-28,20.7,Cairo
2023-03-01,22.0,Cairo
2023-03-02,24.5,Cairo
2023-03-03,20.9,Cairo
2023-03-04,22.0,Cairo
2023-03-05,24.9,Cairo
2023-03-06,18.3,Cairo
2023-03-07,16.6,Cairo
2023-03-08,17.1,Cairo
2023-03-09,19.3,Cairo
2023-03-10,21.4,Cairo
2023-03-11,20.2,Cairo
2023-03-12,21.7,Cairo
2023-03-13,21.1,Cairo
2023-03-14,17.2,Cairo
2023-03-15,16.1,Cairo
2023-03-16,18.3,Cairo
2023-03-17,19.6,Cairo
2023-03-18,16.9,Cairo
2023-03-19,16.3,Cairo
2023-03-20,16.2,Cairo
2023-03-21,18.3,Cairo
2023-03-22,20.0,Cairo
2023-03-23,22.2,Cairo
2023-03-24,23.4,Cairo
2023-03-25,19.4,Cairo
2023-03-26,17.9,Cairo
2023-03-27,18.6,Cairo
2023-03-28,21.1,Cairo
2023-03-29,17.9,Cairo
2023-03-30,15.8,Cairo
2023-03-31,15.5,Cairo
2023-04-01,17.3,Cairo
2023-04-02,20.4,Cairo
2023-04-03,22.4,Cairo
2023-04-04,24.0,Cairo
2023-04-05,20.7,Cairo
2023-04-06,20.7,Cairo
2023-04-07,25.2,Cairo
2023-04-08,25.5,Cairo
2023-04-09,25.3,Cairo
2023-04-10,23.7,Cairo
2023-04-11,18.6,Cairo
2023-04-12,16.1,Cairo
2023-04-13,18.8,Cairo
2023-04-14,21.4,Cairo
2023-04-15,22.5,Cairo
2023-04-16,22.6,Cairo
2023-04-17,25.9,Cairo
2023-04-18,28.5,Cairo
2023-04-19,26.3,Cairo
2023-04-20,21.3,Cairo
2023-04-21,20.6,Cairo
2023-04-22,22.0,Cairo
2023-04-23,22.8,Cairo
2023-04-24,23.6,Cairo
2023-04-25,24.1,Cairo
2023-04-26,25.1,Cairo
2023-04-27,25.6,Cairo
2023-04-28,21.0,Cairo
2023-04-29,19.1,Cairo
2023-04-30,19.3,Cairo
2023-05-01,20.8,Cairo
2023-05-02,22.5,Cairo
2023-05-03,23.6,Cairo
2023-05-04,25.8,Cairo
2023-05-05,26.0,Cairo
2023-05-06,23.1,Cairo
2023-05-07,21.9,Cairo
2023-05-08,21.8,Cairo
2023-05-09,22.7,Cairo
2023-05-10,24.8,Cairo
2023-05-11,27.5,Cairo
2023-05-12,25.2,Cairo
2023-05-13,23.1,Cairo
2023-05-14,23.8,Cairo
2023-05-15,24.8,Cairo
2023-05-16,27.1,Cairo
2023-05-17,27.7,Cairo
2023-05-18,23.5,Cairo
2023-05-19,22.8,Cairo
2023-05-20,23.6,Cairo
2023-05-21,29.4,Cairo
2023-05-22,28.7,Cairo
2023-05-23,28.0,Cairo
2023-05-24,27.5,Cairo
2023-05-25,27.2,Cairo
2023-05-26,27.4,Cairo
2023-05-27,30.3,Cairo
2023-05-28,27.3,Cairo
2023-05-29,25.8,Cairo
2023-05-30,28.0,Cairo
2023-05-31,30.8,Cairo
2023-06-01,32.4,Cairo
2023-06-02,35.0,Cairo
2023-06-03,29.0,Cairo
2023-06-04,27.9,Cairo
2023-06-05,27.2,Cairo
2023-06-06,27.4,Cairo
2023-06-07,29.9,Cairo
2023-06-08,32.7,Cairo
2023-06-09,33.4,Cairo
2023-06-10,28.7,Cairo
2023-06-11,28.6,Cairo
2023-06-12,29.8,Cairo
2023-06-13,30.3,Cairo
2023-06-14,27.9,Cairo
2023-06-15,28.4,Cairo
2023-06-16,31.3,Cairo
2023-06-17,30.9,Cairo
2023-06-18,27.8,Cairo
2023-06-19,26.9,Cairo
2023-06-20,27.8,Cairo
2023-06-21,28.7,Cairo
2023-06-22,28.8,Cairo
2023-06-23,29.8,Cairo
2023-06-24,30.5,Cairo
2023-06-25,30.4,Cairo
2023-06-26,29.4,Cairo
2023-06-27,30.3,Cairo
2023-06-28,30.2,Cairo
2023-06-29,29.6,Cairo
2023-06-30,29.0,Cairo
2023-07-01,29.8,Cairo
2023-07-02,29.7,Cairo
2023-07-03,32.0,Cairo
2023-07-04,33.1,Cairo
2023-07-05,29.8,Cairo
2023-07-06,30.1,Cairo
2023-07-07,30.4,Cairo
2023-07-08,31.0,Cairo
2023-07-09,30.2,Cairo
2023-07-10,30.1,Cairo
2023-07-11,31.3,Cairo
2023-07-12,31.2,Cairo
2023-07-13,31.5,Cairo
2023-07-14,32.5,Cairo
2023-07-15,32.7,Cairo
2023-07-16,34.2,Cairo
2023-07-17,34.6,Cairo
2023-07-18,33.5,Cairo
2023-07-19,32.3,Cairo
2023-07-20,32.9,Cairo
2023-07-21,32.4,Cairo
2023-07-22,33.6,Cairo
2023-07-23,34.7,Cairo
2023-07-24,34.7,Cairo
2023-07-25,33.8,Cairo
2023-07-26,34.5,Cairo
2023-07-27,35.4,Cairo
2023-07-28,34.1,Cairo
2023-07-29,31.3,Cairo
2023-07-30,30.5,Cairo
2023-07-31,30.9,Cairo
2023-08-01,31.6,Cairo
2023-08-02,32.6,Cairo
2023-08-03,31.6,Cairo
2023-08-04,31.8,Cairo
2023-08-05,32.5,Cairo
2023-08-06,35.4,Cairo
2023-08-07,34.9,Cairo
2023-08-08,31.4,Cairo
2023-08-09,30.1,Cairo
2023-08-10,30.7,Cairo
2023-08-11,29.2,Cairo
2023-08-12,29.8,Cairo
2023-08-13,30.3,Cairo
2023-08-14,30.1,Cairo
2023-08-15,30.4,Cairo
2023-08-16,30.1,Cairo
2023-08-17,30.1,Cairo
2023-08-18,30.4,Cairo
2023-08-19,30.4,Cairo
2023-08-20,30.0,Cairo
2023-08-21,30.3,Cairo
2023-08-22,30.3,Cairo
2023-08-23,30.7,Cairo
2023-08-24,30.6,Cairo
2023-08-25,31.0,Cairo
2023-08-26,32.1,Cairo
2023-08-27,32.1,Cairo
2023-08-28,31.6,Cairo
2023-08-29,30.9,Cairo
2023-08-30,31.9,Cairo
2023-08-31,32.6,Cairo
2023-09-01,30.4,Cairo
2023-09-02,30.2,Cairo
2023-09-03,29.5,Cairo
2023-09-04,29.0,Cairo
2023-09-05,31.3,Cairo
2023-09-06,32.3,Cairo
2023-09-07,35.2,Cairo
2023-09-08,33.5,Cairo
2023-09-09,31.8,Cairo
2023-09-10,32.6,Cairo
2023-09-11,32.7,Cairo
2023-09-12,28.8,Cairo
2023-09-13,29.3,Cairo
2023-09-14,28.5,Cairo
2023-09-15,28.6,Cairo
2023-09-16,29.0,Cairo
2023-09-17,28.9,Cairo
2023-09-18,29.7,Cairo
2023-09-19,28.2,Cairo
2023-09-20,28.5,Cairo
2023-09-21,28.6,Cairo
2023-09-22,28.8,Cairo
2023-09-23,29.0,Cairo
2023-09-24,28.8,Cairo
2023-09-25,29.5,Cairo
2023-09-26,29.8,Cairo
2023-09-27,30.5,Cairo
2023-09-28,31.4,Cairo
2023-09-29,30.0,Cairo
2023-09-30,28.9,Cairo
2023-10-01,28.1,Cairo
2023-10-02,25.9,Cairo
2023-10-03,26.0,Cairo
2023-10-04,27.0,Cairo
2023-10-05,28.1,Cairo
2023-10-06,27.1,Cairo
2023-10-07,26.4,Cairo
2023-10-08,26.8,Cairo
2023-10-09,27.3,Cairo
2023-10-10,25.8,Cairo
2023-10-11,25.5,Cairo
2023-10-12,25.2,Cairo
2023-10-13,25.3,Cairo
2023-10-14,24.7,Cairo
2023-10-15,24.5,Cairo
2023-10-16,24.1,Cairo
2023-10-17,24.8,Cairo
2023-10-18,24.6,Cairo
2023-10-19,25.0,Cairo
2023-10-20,25.4,Cairo
2023-10-21,24.8,Cairo
2023-10-22,24.9,Cairo
2023-10-23,25.5,Cairo
2023-10-24,26.2,Cairo
2023-10-25,26.2,Cairo
2023-10-26,27.5,Cairo
2023-10-27,27.0,Cairo
2023-10-28,26.8,Cairo
2023-10-29,26.9,Cairo
2023-10-30,27.0,Cairo
2023-10-31,25.9,Cairo
2023-11-01,25.9,Cairo
2023-11-02,26.2,Cairo
2023-11-03,25.6,Cairo
2023-11-04,26.0,Cairo
2023-11-05,25.1,Cairo
2023-11-06,25.3,Cairo
2023-11-07,24.6,Cairo
2023-11-08,24.0,Cairo
2023-11-09,24.2,Cairo
2023-11-10,23.7,Cairo
2023-11-11,23.9,Cairo
2023-11-12,24.9,Cairo
2023-11-13,24.1,Cairo
2023-11-14,22.7,Cairo
2023-11-15,22.0,Cairo
2023-11-16,22.1,Cairo
2023-11-17,22.8,Cairo
2023-11-18,23.1,Cairo
2023-11-19,20.6,Cairo
2023-11-20,17.7,Cairo
2023-11-21,18.6,Cairo
2023-11-22,19.7,Cairo
2023-11-23,18.8,Cairo
2023-11-24,18.5,Cairo
2023-11-25,20.2,Cairo
2023-11-26,20.0,Cairo
2023-11-27,18.5,Cairo
2023-11-28,16.4,Cairo
2023-11-29,17.6,Cairo
2023-11-30,18.5,Cairo
2023-12-01,19.0,Cairo
2023-12-02,19.2,Cairo
2023-12-03,19.8,Cairo
2023-12-04,19.5,Cairo
2023-12-05,17.7,Cairo
2023-12-06,18.2,Cairo
2023-12-07,16.9,Cairo
2023-12-08,16.3,Cairo
2023-12-09,15.7,Cairo
2023-12-10,16.8,Cairo
2023-12-11,17.3,Cairo
2023-12-12,15.9,Cairo
2023-12-13,17.7,Cairo
2023-12-14,18.3,Cairo
2023-12-15,19.5,Cairo
2023-12-16,18.1,Cairo
2023-12-17,17.9,Cairo
2023-12-18,18.7,Cairo
2023-12-19,17.8,Cairo
2023-12-20,15.7,Cairo
2023-12-21,16.0,Cairo
2023-12-22,15.7,Cairo
2023-12-23,17.2,Cairo
2023-12-24,18.0,Cairo
2023-12-25,18.2,Cairo
2023-12-26,17.9,Cairo
2023-12-27,17.6,Cairo
2023-12-28,17.3,Cairo
2023-12-29,18.0,Cairo
2023-12-30,16.7,Cairo
2023-12-31,17.0,Cairo
2023-01-01,25.0,Rio de Janeiro
2023-01-02,26.1,Rio de Janeiro
2023-01-03,27.8,Rio de Janeiro
2023-01-04,27.4,Rio de Janeiro
2023-01-05,23.7,Rio de Janeiro
2023-01-06,22.3,Rio de Janeiro
2023-01-07,21.4,Rio de Janeiro
2023-01-08,22.5,Rio de Janeiro
2023-01-09,23.2,Rio de Janeiro
2023-01-10,24.1,Rio de Janeiro
2023-01-11,25.6,Rio de Janeiro
2023-01-12,26.5,Rio de Janeiro
2023-01-13,28.3,Rio de Janeiro
2023-01-14,28.6,Rio de Janeiro
2023-01-15,28.7,Rio de Janeiro
2023-01-16,27.6,Rio de Janeiro
2023-01-17,27.5,Rio de Janeiro
2023-01-18,26.9,Rio de Janeiro
2023-01-19,26.6,Rio de Janeiro
2023-01-20,25.3,Rio de Janeiro
2023-01-21,25.2,Rio de Janeiro
2023-01-22,25.9,Rio de Janeiro
2023-01-23,26.8,Rio de Janeiro
2023-01-24,25.1,Rio de Janeiro
2023-01-25,25.0,Rio de Janeiro
2023-01-26,24.8,Rio de Janeiro
2023-01-27,25.5,Rio de Janeiro
2023-01-28,26.7,Rio de Janeiro
2023-01-29,27.5,Rio de Janeiro
2023-01-30,27.9,Rio de Janeiro
2023-01-31,28.0,Rio de Janeiro
2023-02-01,26.9,Rio de Janeiro
2023-02-02,27.8,Rio de Janeiro
2023-02-03,28.0,Rio de Janeiro
2023-02-04,28.9,Rio de Janeiro
2023-02-05,28.6,Rio de Janeiro
2023-02-06,28.0,Rio de Janeiro
2023-02-07,26.3,Rio de Janeiro
2023-02-08,24.7,Rio de Janeiro
2023-02-09,25.5,Rio de Janeiro
2023-02-10,26.9,Rio de Janeiro
2023-02-11,26.2,Rio de Janeiro
2023-02-12,26.0,Rio de Janeiro
2023-02-13,26.4,Rio de Janeiro
2023-02-14,27.7,Rio de Janeiro
2023-02-15,28.4,Rio de Janeiro
2023-02-16,28.2,Rio de Janeiro
2023-02-17,28.9,Rio de Janeiro
2023-02-18,27.2,Rio de Janeiro
2023-02-19,25.8,Rio de Janeiro
2023-02-20,26.0,Rio de Janeiro
2023-02-21,27.2,Rio de Janeiro
2023-02-22,26.2,Rio de Janeiro
2023-02-23,26.3,Rio de Janeiro
2023-02-24,27.4,Rio de Janeiro
2023-02-25,28.8,Rio de Janeiro
2023-02-26,29.7,Rio de Janeiro
2023-02-27,27.5,Rio de Janeiro
2023-02-28,26.7,Rio de Janeiro
2023-03-01,26.3,Rio de Janeiro
2023-03-02,27.8,Rio de Janeiro
2023-03-03,28.9,Rio de Janeiro
2023-03-04,29.5,Rio de Janeiro
2023-03-05,29.6,Rio de Janeiro
2023-03-06,28.3,Rio de Janeiro
2023-03-07,29.9,Rio de Janeiro
2023-03-08,29.1,Rio de Janeiro
2023-03-09,29.7,Rio de Janeiro
2023-03-10,29.1,Rio de Janeiro
2023-03-11,26.9,Rio de Janeiro
2023-03-12,25.9,Rio de Janeiro
2023-03-13,25.9,Rio de Janeiro
2023-03-14,26.0,Rio de Janeiro
2023-03-15,25.6,Rio de Janeiro
2023-03-16,25.5,Rio de Janeiro
2023-03-17,25.1,Rio de Janeiro
2023-03-18,25.3,Rio de Janeiro
2023-03-19,26.4,Rio de Janeiro
2023-03-20,28.0,Rio de Janeiro
2023-03-21,27.3,Rio de Janeiro
2023-03-22,26.2,Rio de Janeiro
2023-03-23,26.1,Rio de Janeiro
2023-03-24,27.4,Rio de Janeiro
2023-03-25,26.7,Rio de Janeiro
2023-03-26,29.3,Rio de Janeiro
2023-03-27,25.8,Rio de Janeiro
2023-03-28,25.5,Rio de Janeiro
2023-03-29,26.7,Rio de Janeiro
2023-03-30,27.1,Rio de Janeiro
2023-03-31,27.0,Rio de Janeiro
2023-04-01,26.0,Rio de Janeiro
2023-04-02,24.4,Rio de Janeiro
2023-04-03,23.9,Rio de Janeiro
2023-04-04,24.5,Rio de Janeiro
2023-04-05,24.6,Rio de Janeiro
2023-04-06,24.7,Rio de Janeiro
2023-04-07,24.6,Rio de Janeiro
2023-04-08,24.1,Rio de Janeiro
2023-04-09,23.6,Rio de Janeiro
2023-04-10,22.7,Rio de Janeiro
2023-04-11,23.2,Rio de Janeiro
2023-04-12,24.4,Rio de Janeiro
2023-04-13,25.6,Rio de Janeiro
2023-04-14,25.4,Rio de Janeiro
2023-04-15,24.9,Rio de Janeiro
2023-04-16,23.9,Rio de Janeiro
2023-04-17,25.8,Rio de Janeiro
2023-04-18,27.0,Rio de Janeiro
2023-04-19,24.6,Rio de Janeiro
2023-04-20,23.5,Rio de Janeiro
2023-04-21,22.2,Rio de Janeiro
2023-04-22,22.4,Rio de Janeiro
2023-04-23,23.0,Rio de Janeiro
2023-04-24,22.4,Rio de Janeiro
2023-04-25,23.1,Rio de Janeiro
2023-04-26,24.6,Rio de Janeiro
2023-04-27,24.7,Rio de Janeiro
2023-04-28,22.7,Rio de Janeiro
2023-04-29,22.4,Rio de Janeiro
2023-04-30,22.5,Rio de Janeiro
2023-05-01,22.9,Rio de Janeiro
2023-05-02,22.9,Rio de Janeiro
2023-05-03,23.2,Rio de Janeiro
2023-05-04,23.6,Rio de Janeiro
2023-05-05,23.5,Rio de Janeiro
2023-05-06,23.8,Rio de Janeiro
2023-05-07,23.7,Rio de Janeiro
2023-05-08,24.3,Rio de Janeiro
2023-05-09,24.2,Rio de Janeiro
2023-05-10,22.7,Rio de Janeiro
2023-05-11,21.6,Rio de Janeiro
2023-05-12,21.3,Rio de Janeiro
2023-05-13,19.9,Rio de Janeiro
2023-05-14,20.6,Rio de Janeiro
2023-05-15,21.2,Rio de Janeiro
2023-05-16,21.8,Rio de Janeiro
2023-05-17,21.4,Rio de Janeiro
2023-05-18,20.8,Rio de Janeiro
2023-05-19,19.5,Rio de Janeiro
2023-05-20,19.7,Rio de Janeiro
2023-05-21,20.6,Rio de Janeiro
2023-05-22,21.7,Rio de Janeiro
2023-05-23,21.9,Rio de Janeiro
2023-05-24,22.7,Rio de Janeiro
2023-05-25,22.1,Rio de Janeiro
2023-05-26,22.8,Rio de Janeiro
2023-05-27,22.0,Rio de Janeiro
2023-05-28,22.2,Rio de Janeiro
2023-05-29,21.5,Rio de Janeiro
2023-05-30,21.0,Rio de Janeiro
2023-05-31,20.4,Rio de Janeiro
2023-06-01,21.3,Rio de Janeiro
2023-06-02,20.6,Rio de Janeiro
2023-06-03,20.3,Rio de Janeiro
2023-06-04,19.7,Rio de Janeiro
2023-06-05,20.1,Rio de Janeiro
2023-06-06,20.0,Rio de Janeiro
2023-06-07,19.6,Rio de Janeiro
2023-06-08,20.2,Rio de Janeiro
2023-06-09,20.6,Rio de Janeiro
2023-06-10,21.7,Rio de Janeiro
2023-06-11,22.7,Rio de Janeiro
2023-06-12,22.2,Rio de Janeiro
2023-06-13,22.2,Rio de Janeiro
2023-06-14,22.2,Rio de Janeiro
2023-06-15,22.8,Rio de Janeiro
2023-06-16,22.9,Rio de Janeiro
2023-06-17,21.2,Rio de Janeiro
2023-06-18,20.1,Rio de Janeiro
2023-06-19,19.4,Rio de Janeiro
2023-06-20,19.0,Rio de Janeiro
2023-06-21,19.4,Rio de Janeiro
2023-06-22,20.0,Rio de Janeiro
2023-06-23,19.8,Rio de Janeiro
2023-06-24,21.2,Rio de Janeiro
2023-06-25,21.0,Rio de Janeiro
2023-06-26,21.2,Rio de Janeiro
2023-06-27,21.9,Rio de Janeiro
2023-06-28,22.2,Rio de Janeiro
2023-06-29,21.4,Rio de Janeiro
2023-06-30,20.4,Rio de Janeiro
2023-07-01,20.8,Rio de Janeiro
2023-07-02,20.6,Rio de Janeiro
2023-07-03,18.9,Rio de Janeiro
2023-07-04,18.1,Rio de Janeiro
2023-07-05,18.5,Rio de Janeiro
2023-07-06,18.9,Rio de Janeiro
2023-07-07,19.5,Rio de Janeiro
2023-07-08,21.1,Rio de Janeiro
2023-07-09,21.7,Rio de Janeiro
2023-07-10,22.1,Rio de Janeiro
2023-07-11,23.1,Rio de Janeiro
2023-07-12,23.8,Rio de Janeiro
2023-07-13,25.9,Rio de Janeiro
2023-07-14,20.1,Rio de Janeiro
2023-07-15,18.9,Rio de Janeiro
2023-07-16,19.7,Rio de Janeiro
2023-07-17,20.6,Rio de Janeiro
2023-07-18,21.1,Rio de Janeiro
2023-07-19,20.6,Rio de Janeiro
2023-07-20,19.5,Rio de Janeiro
2023-07-21,20.4,Rio de Janeiro
2023-07-22,20.8,Rio de Janeiro
2023-07-23,20.8,Rio de Janeiro
2023-07-24,21.8,Rio de Janeiro
2023-07-25,22.2,Rio de Janeiro
2023-07-26,22.1,Rio de Janeiro
2023-07-27,23.0,Rio de Janeiro
2023-07-28,22.5,Rio de Janeiro
2023-07-29,19.9,Rio de Janeiro
2023-07-30,19.1,Rio de Janeiro
2023-07-31,19.2,Rio de Janeiro
2023-08-01,20.2,Rio de Janeiro
2023-08-02,19.6,Rio de Janeiro
2023-08-03,20.9,Rio de Janeiro
2023-08-04,20.7,Rio de Janeiro
2023-08-05,20.6,Rio de Janeiro
2023-08-06,21.9,Rio de Janeiro
2023-08-07,23.3,Rio de Janeiro
2023-08-08,21.5,Rio de Janeiro
2023-08-09,21.6,Rio de Janeiro
2023-08-10,22.7,Rio de Janeiro
2023-08-11,23.9,Rio de Janeiro
2023-08-12,24.1,Rio de Janeiro
2023-08-13,21.6,Rio de Janeiro
2023-08-14,20.8,Rio de Janeiro
2023-08-15,22.2,Rio de Janeiro
2023-08-16,22.5,Rio de Janeiro
2023-08-17,23.1,Rio de Janeiro
2023-08-18,24.6,Rio de Janeiro
2023-08-19,23.8,Rio de Janeiro
2023-08-20,21.2,Rio de Janeiro
2023-08-21,22.6,Rio de Janeiro
2023-08-22,23.6,Rio de Janeiro
2023-08-23,26.0,Rio de Janeiro
2023-08-24,27.9,Rio de Janeiro
2023-08-25,23.6,Rio de Janeiro
2023-08-26,19.2,Rio de Janeiro
2023-08-27,17.2,Rio de Janeiro
2023-08-28,17.4,Rio de Janeiro
2023-08-29,19.8,Rio de Janeiro
2023-08-30,21.3,Rio de Janeiro
2023-08-31,20.2,Rio de Janeiro
2023-09-01,21.5,Rio de Janeiro
2023-09-02,24.1,Rio de Janeiro
2023-09-03,25.9,Rio de Janeiro
2023-09-04,27.2,Rio de Janeiro
2023-09-05,25.5,Rio de Janeiro
2023-09-06,21.5,Rio de Janeiro
2023-09-07,20.7,Rio de Janeiro
2023-09-08,23.4,Rio de Janeiro
2023-09-09,24.2,Rio de Janeiro
2023-09-10,23.3,Rio de Janeiro
2023-09-11,23.9,Rio de Janeiro
2023-09-12,25.2,Rio de Janeiro
2023-09-13,27.3,Rio de Janeiro
2023-09-14,25.5,Rio de Janeiro
2023-09-15,20.0,Rio de Janeiro
2023-09-16,21.7,Rio de Janeiro
2023-09-17,25.9,Rio de Janeiro
2023-09-18,26.6,Rio de Janeiro
2023-09-19,24.9,Rio de Janeiro
2023-09-20,23.6,Rio de Janeiro
2023-09-21,25.3,Rio de Janeiro
2023-09-22,26.0,Rio de Janeiro
2023-09-23,24.0,Rio de Janeiro
2023-09-24,27.4,Rio de Janeiro
2023-09-25,25.3,Rio de Janeiro
2023-09-26,26.5,Rio de Janeiro
2023-09-27,28.5,Rio de Janeiro
2023-09-28,22.6,Rio de Janeiro
2023-09-29,21.7,Rio de Janeiro
2023-09-30,23.8,Rio de Janeiro
2023-10-01,22.1,Rio de Janeiro
2023-10-02,22.0,Rio de Janeiro
2023-10-03,22.4,Rio de Janeiro
2023-10-04,25.4,Rio de Janeiro
2023-10-05,26.6,Rio de Janeiro
2023-10-06,25.7,Rio de Janeiro
2023-10-07,28.9,Rio de Janeiro
2023-10-08,26.3,Rio de Janeiro
2023-10-09,25.1,Rio de Janeiro
2023-10-10,23.3,Rio de Janeiro
2023-10-11,25.3,Rio de Janeiro
2023-10-12,26.8,Rio de Janeiro
2023-10-13,23.3,Rio de Janeiro
2023-10-14,21.0,Rio de Janeiro
2023-10-15,22.9,Rio de Janeiro
2023-10-16,26.0,Rio de Janeiro
2023-10-17,25.5,Rio de Janeiro
2023-10-18,23.7,Rio de Janeiro
2023-10-19,22.2,Rio de Janeiro
2023-10-20,21.5,Rio de Janeiro
2023-10-21,21.9,Rio de Janeiro
2023-10-22,22.4,Rio de Janeiro
2023-10-23,24.0,Rio de Janeiro
2023-10-24,26.8,Rio de Janeiro
2023-10-25,23.5,Rio de Janeiro
2023-10-26,23.1,Rio de Janeiro
2023-10-27,23.8,Rio de Janeiro
2023-10-28,27.7,Rio de Janeiro
2023-10-29,28.9,Rio de Janeiro
2023-10-30,27.7,Rio de Janeiro
2023-10-31,27.5,Rio de Janeiro
2023-11-01,24.3,Rio de Janeiro
2023-11-02,23.6,Rio de Janeiro
2023-11-03,27.1,Rio de Janeiro
2023-11-04,24.9,Rio de Janeiro
2023-11-05,22.9,Rio de Janeiro
2023-11-06,22.0,Rio de Janeiro
2023-11-07,22.4,Rio de Janeiro
2023-11-08,23.9,Rio de Janeiro
2023-11-09,27.3,Rio de Janeiro
2023-11-10,25.9,Rio de Janeiro
2023-11-11,27.7,Rio de Janeiro
2023-11-12,29.7,Rio de Janeiro
2023-11-13,30.5,Rio de Janeiro
2023-11-14,29.0,Rio de Janeiro
2023-11-15,28.3,Rio de Janeiro
2023-11-16,32.6,Rio de Janeiro
2023-11-17,31.6,Rio de Janeiro
2023-11-18,33.7,Rio de Janeiro
2023-11-19,27.1,Rio de Janeiro
2023-11-20,24.4,Rio de Janeiro
2023-11-21,26.1,Rio de Janeiro
2023-11-22,29.4,Rio de Janeiro
2023-11-23,27.7,Rio de Janeiro
2023-11-24,23.9,Rio de Janeiro
2023-11-25,23.1,Rio de Janeiro
2023-11-26,22.9,Rio de Janeiro
2023-11-27,25.5,Rio de Janeiro
2023-11-28,27.1,Rio de Janeiro
2023-11-29,25.9,Rio de Janeiro
2023-11-30,27.5,Rio de Janeiro
2023-12-01,26.3,Rio de Janeiro
2023-12-02,27.1,Rio de Janeiro
2023-12-03,28.3,Rio de Janeiro
2023-12-04,27.2,Rio de Janeiro
2023-12-05,26.6,Rio de Janeiro
2023-12-06,28.8,Rio de Janeiro
2023-12-07,31.3,Rio de Janeiro
2023-12-08,27.2,Rio de Janeiro
2023-12-09,23.6,Rio de Janeiro
2023-12-10,23.5,Rio de Janeiro
2023-12-11,23.8,Rio de Janeiro
2023-12-12,24.1,Rio de Janeiro
2023-12-13,24.1,Rio de Janeiro
2023-12-14,26.9,Rio de Janeiro
2023-12-15,28.7,Rio de Janeiro
2023-12-16,28.8,Rio de Janeiro
2023-12-17,27.8,Rio de Janeiro
2023-12-18,26.3,Rio de Janeiro
2023-12-19,25.6,Rio de Janeiro
2023-12-20,25.1,Rio de Janeiro
2023-12-21,26.7,Rio de Janeiro
2023-12-22,28.1,Rio de Janeiro
2023-12-23,27.9,Rio de Janeiro
2023-12-24,27.9,Rio de Janeiro
2023-12-25,28.7,Rio de Janeiro
2023-12-26,28.1,Rio de Janeiro
2023-12-27,25.1,Rio de Janeiro
2023-12-28,25.6,Rio de Janeiro
2023-12-29,29.5,Rio de Janeiro
2023-12-30,27.5,Rio de Janeiro
2023-12-31,24.8,Rio de Janeiro
2023-01-01,2.3,Moscow
2023-01-02,-1.1,Moscow
2023-01-03,-1.6,Moscow
2023-01-04,-3.3,Moscow
2023-01-05,-7.2,Moscow
2023-01-06,-23.0,Moscow
2023-01-07,-25.6,Moscow
2023-01-08,-19.2,Moscow
2023-01-09,-20.0,Moscow
2023-01-10,-15.9,Moscow
2023-01-11,-12.0,Moscow
2023-01-12,-8.7,Moscow
2023-01-13,-6.0,Moscow
2023-01-14,-3.0,Moscow
2023-01-15,-3.2,Moscow
2023-01-16,-4.3,Moscow
2023-01-17,-1.3,Moscow
2023-01-18,0.3,Moscow
2023-01-19,1.6,Moscow
2023-01-20,2.4,Moscow
2023-01-21,-3.3,Moscow
2023-01-22,-4.8,Moscow
2023-01-23,-4.6,Moscow
2023-01-24,-3.2,Moscow
2023-01-25,-3.8,Moscow
2023-01-26,-2.6,Moscow
2023-01-27,-3.0,Moscow
2023-01-28,-3.6,Moscow
2023-01-29,-3.7,Moscow
2023-01-30,-2.8,Moscow
2023-01-31,-1.4,Moscow
2023-02-01,-0.9,Moscow
2023-02-02,-2.5,Moscow
2023-02-03,-1.2,Moscow
2023-02-04,-1.8,Moscow
2023-02-05,-3.5,Moscow
2023-02-06,-6.4,Moscow
2023-02-07,-10.0,Moscow
2023-02-08,-8.2,Moscow
2023-02-09,-2.5,Moscow
2023-02-10,-3.6,Moscow
2023-02-11,-3.6,Moscow
2023-02-12,-4.7,Moscow
2023-02-13,-4.6,Moscow
2023-02-14,-0.4,Moscow
2023-02-15,-3.5,Moscow
2023-02-16,-6.0,Moscow
2023-02-17,-9.0,Moscow
2023-02-18,-7.7,Moscow
2023-02-19,-7.4,Moscow
2023-02-20,-8.0,Moscow
2023-02-21,-14.0,Moscow
2023-02-22,-15.6,Moscow
2023-02-23,-12.9,Moscow
2023-02-24,-7.2,Moscow
2023-02-25,-0.5,Moscow
2023-02-26,0.0,Moscow
2023-02-27,-4.7,Moscow
2023-02-28,-5.8,Moscow
